,soma_region,predicted_met_type,LF1_L23-IT,LF1_L4-L5-IT,LF2_L4-L5-IT,LF3_L4-L5-IT,LF4_L4-L5-IT,LF1_L6-IT,LF1_L5-ET,LF2_L5-ET,LF3_L5-ET,LF1_L6-CT,LF2_L6-CT,LF3_L6-CT,LF1_L6b,LF2_L6b,surface_ccf_x,surface_ccf_y,surface_ccf_z,ipsi_VISam,ipsi_VISp,ipsi_VISpm,ipsi_VISrl,contra_VISpor,ipsi_CP,ipsi_ENTl,ipsi_ENTm,ipsi_HPF,ipsi_LA,ipsi_PERI,ipsi_VISl,ipsi_VISpor,ipsi_fiber tracts,ipsi_APN,ipsi_LD,ipsi_LGv,ipsi_NOT,ipsi_PPT,ipsi_SCop,ipsi_SCsg,ipsi_SCzo,contra_VISp,ipsi_RSPagl,ipsi_VISal,ipsi_VISli,ipsi_VISpl,ipsi_LP,ipsi_MB,ipsi_PG,ipsi_RSPd,ipsi_RSPv,ipsi_SCdg,ipsi_SCig,ipsi_SCiw,ipsi_SNr,ipsi_SubG,ipsi_TRN,ipsi_VISa,ipsi_ZI,ipsi_LGd-co,ipsi_LGd-ip,ipsi_LGd-sh,ipsi_Eth,ipsi_MGm,ipsi_SGN,ipsi_TEa,ipsi_RT,ipsi_TH,ipsi_VAL,ipsi_VM,ipsi_VPL,ipsi_IGL,ipsi_VPM,contra_CP,contra_RSPv,contra_fiber tracts,ipsi_ACAd,ipsi_ACAv,ipsi_APr,ipsi_POST,ipsi_PRE,contra_AUDpo,contra_RSPd,contra_TEa,ipsi_MOs,ipsi_SSp-bfd,ipsi_MPT,ipsi_OP,ipsi_POL,contra_ENTl,contra_VISl,contra_VISpl,ipsi_ECT,ipsi_STR,contra_AON,contra_ECT,contra_EPd,contra_OLF,contra_ORBl,contra_ORBvl,contra_PIR,contra_SSp-bfd,contra_VISC,ipsi_AId,ipsi_AIp,ipsi_AIv,ipsi_CEAc,ipsi_CLA,ipsi_ORBl,ipsi_ORBvl,ipsi_PL,ipsi_SSp-m,ipsi_SSp-n,ipsi_SSs,ipsi_VISC,ipsi_MGd,ipsi_MGv,contra_ACAd,contra_AIp,contra_PERI,ipsi_AUDd,ipsi_SSp-tr,ipsi_P,ipsi_AUDv,ipsi_FF,ipsi_PO,ipsi_PRC,ipsi_AUDpo,ipsi_SSp-un,contra_VISal,ipsi_MOp,ipsi_MRN,ipsi_NPC,ipsi_PAG,ipsi_HY,ipsi_PF,contra_VISli,ipsi_PAR,ipsi_SCdw,contra_PH,contra_RE,contra_Xi,ipsi_PH,ipsi_PRNr,ipsi_PVi,contra_ACAv,ipsi_SSp-ul,contra_VISam,ipsi_AUDp,contra_RSPagl,ipsi_SSp-ll,contra_VISa,contra_PAG,ipsi_CS,ipsi_GPe,ipsi_NI,ipsi_NLL,ipsi_PCG,ipsi_PPN,ipsi_SUM,contra_AUDd,contra_VISpm,contra_VISrl,contra_ENTm,ipsi_AON,ipsi_OLF,ipsi_TTd,ipsi_DG-mo,ipsi_CUN,ipsi_ICe,ipsi_SAG,contra_MOp,contra_SSp-m,contra_SSs,ipsi_CTXsp,ipsi_GU,contra_PT,ipsi_CL,ipsi_IntG,ipsi_PR,ipsi_SMT,ipsi_AD,ipsi_LSc,ipsi_PoT,contra_APr,ipsi_RE,contra_GRN,contra_MRN,contra_RPF,ipsi_MARN,ipsi_PRNc,ipsi_PRP,ipsi_PBG,ipsi_NTB,ipsi_RN,ipsi_VTA,ipsi_BLAa,ipsi_STN,contra_MOs,ipsi_CEAl,contra_DTN,contra_PCG,contra_PDTg,contra_SPA,ipsi_DTN,ipsi_LDT,ipsi_LT,ipsi_SPA,ipsi_VPMpc,ipsi_PB,contra_LSc,contra_LSr,ipsi_BLAp,contra_AUDv,contra_CM,contra_IMD,contra_TH,ipsi_IMD,contra_AUDp,contra_DG-mo,contra_PAR,contra_POST,contra_PRE,contra_SCdg,ipsi_CA3,contra_AMd,contra_PVT,ipsi_AMd,ipsi_ICc,ipsi_ICd,ipsi_MY,ipsi_SLC,ipsi_SLD,contra_SCiw,contra_MB,contra_PIL,contra_PP,ipsi_AV,ipsi_LH
196476_7922-X4174-Y21695_reg,VISp,L6 CT-2,7.868154895953714,2.94809887294221,-2.404076788720073,-1.7741666000342735,-2.140527377034299,0.8053047521978483,-1.8462105475895785,5.990553835760586,0.8135382886819496,-2.197131510343744,0.63554817292045,1.6368130328210646,1.193005399439536,-1.5612465190666718,9890,1100,2860,0.0,6499.670306794467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7205.678332288444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5403.022335382446,0.0,5551.994128006409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196476_8116-X4425-Y9934_reg,VISp,L6 CT-1,6.030176183351568,1.5840123384516007,-1.2493083523289694,0.7268524083511668,-0.4153438912562933,0.5545705616672054,-2.0840559636189155,4.460712426010533,-2.148244278338576,-3.508346785257202,0.7657742224806255,-0.957013117261261,2.048788982266362,-0.6859064594918822,9650,940,2940,0.0,6394.935893338523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8717.44382498749,0.0,0.0,1399.2823938402116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7345.344431527163,0.0,3508.7166688457023,0.0,0.0,0.0,0.0,0.0,179.221055936572,0.0,0.0,0.0,1564.2679626403888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196476_8380-x4209-y10481_reg,VISp,L6 CT-2,6.035803230631329,0.845527450808349,-1.1640860404610522,-0.9360668127422906,-1.0879906918590607,-1.280872035120703,-3.384856247292873,4.528668201779476,-1.4791767359727963,-4.169058720928379,2.9538450274106856,-0.2061710447578621,0.2895047756279958,-1.1520434282746883,10120,1070,3460,0.0,8490.933847672202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12631.412383854642,0.0,0.0,3170.2027332561624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.4029995089136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162.534478843912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220307_7229-X18109-Y21959_reg,VISp,L6 CT-2,3.981497865997437,-0.6113685930582484,-1.7677792703236554,0.5682076633546957,-0.7253423430152123,-0.4485628068906847,-2.5119132329596514,5.726152290970174,-4.307517686865123,-5.480330908764844,0.5085781798441721,-0.0970013236594876,0.979997939196376,-0.5929467044367559,7850,540,3100,0.0,5871.097112119679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4747.755111524284,0.0,0.0,6004.44264537849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2118.267725224536,552.3386074775162,0.0,0.0,1345.5059945223156,4741.646435219564,3002.943352580912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.7497214034222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220307_8198-X20188-Y20372_reg,VISp,L6 CT-2,7.012725505074664,1.5742197835521343,-2.4697300342660427,-0.2931564766895567,-1.2220706738233893,-0.1915806256737269,-2.4407041006691683,5.758270101698932,-1.4546621895821792,-3.857084121972944,0.1769753124837473,-0.1355871093867186,1.2459975112028183,-0.7025499073434474,9670,1420,2230,0.0,9431.833275227224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6731.852178604001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12022.381146581462,4410.453203256665,1280.058692573844,0.0,0.0,0.0,0.0,3484.928423927715,968.5829740018996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220308_6492-X9152-Y16947_reg,VISp,L6 CT-2,6.514899282376116,0.8688965578966688,-2.3525922780870623,-0.1767610007274487,-0.5322472611843951,-1.4589627101300735,-2.8520728571830123,5.97311981728435,-2.751365308412537,-4.544036098628756,0.2349844231832334,-0.1343994890549643,0.8766569547094731,-0.2249150053204746,7850,610,2950,0.0,4236.846665691627,0.0,292.24061205128066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7906.863541105873,0.0,0.0,1848.8731807873364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.19884080926,0.0,2305.8015801242923,0.0,0.0,0.0,0.0,2345.391550665171,1817.5267990609696,0.0,0.0,0.0,9579.029990638826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220308_7210-X22027-Y15603_reg,VISp,L6 CT-2,10.458742471561193,5.01491692985804,-3.5655000507965,-1.99529240003958,-3.357779973337657,0.5005423284882665,-1.028081647823767,7.541392134308586,3.0570659999754675,-0.4511579374195893,-0.792104863298311,0.1764841642347412,1.8564653450704671,-1.2928411424110062,8900,1090,2230,0.0,7031.565159453362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4551.67931690666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8396.703125639317,7199.769122753884,1432.2845554602968,0.0,0.0,0.0,0.0,2665.906819970101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220308_7820-X21073-Y15878_reg,VISp,L6 CT-1,8.898995052388333,4.20809347436354,-2.706972505430624,-0.5775523436029277,-2.2451559177463536,0.8932318748673984,-1.7517344450858,6.249359808833334,1.293333956306198,-1.3550178256806318,0.4097006067100813,-1.2289437309016225,2.0347037245776125,-1.044297056174266,9990,1150,2870,0.0,11221.634356103878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6361.346795259995,0.0,1155.0041815419052,0.0,0.0,0.0,0.0,3843.712524152829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220308_7875-X22200-Y14877_reg,VISp,L6 CT-2,5.368302981029461,2.18285447022062,-1.3479058241573003,-0.1404138176603371,-3.690177716077463,0.6449225955949066,-1.6043427243953927,6.773449558425561,-0.00391333241698,-2.3453998473578697,-1.3031618121357835,-0.5472711830269845,2.040001700822152,-1.8913337019572247,9990,1660,2200,0.0,5901.233794341232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.4170076298112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.8552013154509,1549.7330623966834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7019.54597903561,8376.913270931514,5075.012394678809,0.0,0.0,0.0,0.0,1626.745109729942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17109_6301-X4756-Y24516_reg,VISp,L5/L6 IT Car3,-4.011542901544392,-8.198052566758921,-3.0903436229865884,3.2977078888197324,-2.590604643404228,1.900705061440937,-7.43853179314701,7.821840604927368,-7.00211594467281,-11.288350834682731,-5.365740185715036,-11.721722600266157,-1.398459351811799,2.4284305220962312,8310,850,2470,0.0,19826.39564151804,0.0,1167.2096936485143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3508.7214964233867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14268.905908424103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.48059556002696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2144.1219836450505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15959.10753258662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17109_6601-X5417-Y25287_reg,VISp,L5/L6 IT Car3,-2.432017777993737,-7.143915533043303,-3.234944974833562,3.884796671667934,-0.6619337311145326,1.6933908062420646,-6.107799544692032,7.566351275133044,-7.519559162130823,-10.294035277894771,-3.840774450811046,-10.225449083845614,-0.6879626324661308,2.3903184909140296,8820,1140,2130,0.0,21162.8341330722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3031.6915896387327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18866.466115556097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15206.355792613702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.3489944871096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9145.948274605942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537.4588469341209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
